source	interaction	target
MYC	upregulates-expression	IPO7
SMAD4	upregulates-expression	IGHA1
SMAD3	upregulates-expression	IGHA1
MED13L	upregulates-expression	PLIN1
TIMP3	upregulates-expression	SMAD3
TIMP3	upregulates-expression	SMAD2
TIMP3	upregulates-expression	SMAD4
RELA	upregulates-expression	OXTR
HDAC1	downregulates-expression	SPP1
MYC	upregulates-expression	HDAC2
HEY1	upregulates-expression	HEY2
HEY2	upregulates-expression	HEY1
TIMP1	upregulates-expression	SMAD3
PCSK6	upregulates-expression	CTNNB1
SP1	upregulates-expression	RELA
SP4	upregulates-expression	RELA
SP3	upregulates-expression	RELA
PDX1	upregulates-expression	IAPP
SP1	upregulates-expression	IL10
JUND	upregulates-expression	NOS2
JUNB	upregulates-expression	NOS3
FOS	upregulates-expression	ERCC4
SP1	upregulates-expression	RECK
TGFB2	upregulates-expression	PTHLH
NFKB1	upregulates-expression	TNFRSF10B
NFE2L2	upregulates-expression	HSP90AA1
GLI2	upregulates-expression	IFITM5
NFE2L2	upregulates-expression	HSP90AB1
STAT3	upregulates-expression	DNMT1
ESR1	downregulates-expression	COL1A2
PTCH1	upregulates-expression	TGFB2
SERPINA5	upregulates-expression	CTNNB1
SERPINA1	upregulates-expression	CTNNB1
SERPINA3	upregulates-expression	CTNNB1
ETS2	upregulates-expression	CSF3R
ETS1	upregulates-expression	CSF3R
JUN	upregulates-expression	BECN1
FOS	upregulates-expression	IGFBP7
SEMA3C	upregulates-expression	CTNNB1
MEF2A	upregulates-expression	MAPK14
SP1	upregulates-expression	IRS2
STAT6	upregulates-expression	SELP
EBI3	downregulates-expression	IL2
YY1	downregulates-expression	E2F1
SP1	upregulates-expression	IRF5
EPAS1	upregulates-expression	NANOG
XBP1	upregulates-expression	MYDGF
ETS2	upregulates-expression	CSF1R
ETS1	upregulates-expression	CSF1R
SERPIND1	upregulates-expression	CTNNB1
SMARCD3	upregulates-expression	ACOX1
EGFR	upregulates-expression	TERT
GABPA	upregulates-expression	TFB1M
TBL1XR1	upregulates-expression	TNFRSF21
MECP2	downregulates-expression	RBFOX1
XBP1	upregulates-expression	PLA2G4B
YBX1	upregulates-expression	RAD9A
NOTCH2	upregulates-expression	GZMB
ERG	downregulates-expression	EPB41L3
CREB1	upregulates-expression	G6PC
TFDP1	upregulates-expression	BBC3
TFDP2	upregulates-expression	BBC3
KDM4C	upregulates-expression	JAG1
FOS	upregulates-expression	DMTF1
PPARA	upregulates-expression	GRHL1
CREB1	upregulates-expression	IL6
NFKB1	upregulates-expression	CCL3
NFKB1	upregulates-expression	CCL2
NFKB1	upregulates-expression	CCL5
CCL5	upregulates-expression	NFKB1
BRCA1	downregulates-expression	CXCL1
TRBC1	upregulates-expression	PRF1
DLX3	downregulates-expression	GLI2
DLX5	downregulates-expression	GLI2
THRAP3	upregulates-expression	ADIPOQ
RXRA	upregulates-expression	FABP1
RXRA	upregulates-expression	FABP4
STAT3	upregulates-expression	TNFSF11
TP53	downregulates-expression	RAD51
TP53	upregulates-expression	MUC2
MUC2	upregulates-expression	TP53
MYC	downregulates-expression	MXD4
FLT1	upregulates-expression	AKT3
REST	downregulates-expression	TAC1
SRF	upregulates-expression	TAGLN
LMO3	downregulates-expression	HES1
NR2F1	downregulates-expression	MTTP
FGL1	upregulates-expression	HMGA1
STAT6	upregulates-expression	ARG1
ERBB4	upregulates-expression	STMN1
PHB2	downregulates-expression	C3
LRP1	downregulates-expression	SREBF1
SREBF1	downregulates-expression	LRP1
LRP1	downregulates-expression	SREBF2
SREBF2	downregulates-expression	LRP1
IFNG	downregulates-expression	TERT
ELOA3B	upregulates-expression	CHEK1
CDX2	upregulates-expression	SLC15A1
NFKB1	upregulates-expression	CD86
ELOA3D	upregulates-expression	CHEK1
NFKB1	upregulates-expression	CD83
CD83	upregulates-expression	NFKB1
NFKB1	upregulates-expression	CD80
NFKB1	upregulates-expression	CD58
RELA	upregulates-expression	MMP12
RELA	upregulates-expression	MMP14
RELA	upregulates-expression	MMP13
NFKB1	upregulates-expression	CCR7
NFKB1	upregulates-expression	CCR3
NFKB1	upregulates-expression	CCR2
HEY1	downregulates-expression	ACTA2
HEY2	downregulates-expression	ACTA2
ELOA	upregulates-expression	FANCD2
NFKB1	upregulates-expression	CD3G
NFKB1	upregulates-expression	CD40
ELOC	upregulates-expression	FANCD2
ELOB	upregulates-expression	FANCD2
BRCA1	upregulates-expression	KLK3
CLOCK	upregulates-expression	CRY1
CRY1	upregulates-expression	CLOCK
CLOCK	upregulates-expression	CRY2
CRY2	upregulates-expression	CLOCK
ETS1	upregulates-expression	CASP1
TCEA1	upregulates-expression	RAD51D
NFE2L2	upregulates-expression	CES3
NFE2L2	upregulates-expression	CES2
JDP2	downregulates-expression	ATF3
MAX	downregulates-expression	MXD4
NFE2L2	upregulates-expression	CES4
NFE2L2	upregulates-expression	CES1
KLF4	downregulates-expression	RARA
NFE2L2	upregulates-expression	GSTA3
NFE2L2	upregulates-expression	GSTA2
NFE2L2	upregulates-expression	GSTA5
NFE2L2	upregulates-expression	GSTA4
NFKB1	downregulates-expression	GKN2
POU5F1	upregulates-expression	TDGF1
NFKB1	upregulates-expression	CDK4
NFKB2	upregulates-expression	CDK6
NFKB1	upregulates-expression	CDH1
TP63	upregulates-expression	DHRS3
BCL6	downregulates-expression	HDAC7
EP300	upregulates-expression	EIF2AK1
MYB	downregulates-expression	MYF6
EGR1	upregulates-expression	TCF4
TCF4	upregulates-expression	EGR1
VAV3	downregulates-expression	GLI2
ZFHX3	downregulates-expression	MYF6
NFE2L2	upregulates-expression	GSTM3
NFE2L2	upregulates-expression	GSTM2
NFE2L2	upregulates-expression	GSTM5
NFE2L2	upregulates-expression	GSTM4
NFE2L2	upregulates-expression	GSTM1
ANGPT1	upregulates-expression	ELF2
ARNTL	upregulates-expression	NR1D1
JUN	upregulates-expression	COL24A1
RBPJ	upregulates-expression	PBX1
MECP2	downregulates-expression	DLL1
GATA3	upregulates-expression	MUC1
CDH2	upregulates-expression	MMP9
CDH1	upregulates-expression	MMP7
HDAC1	upregulates-expression	ID1
RPL3	upregulates-expression	MYC
RPL6	upregulates-expression	MYC
MXI1	downregulates-expression	MYC
TP53	upregulates-expression	SPATA18
E2F1	upregulates-expression	TYMS
E2F3	upregulates-expression	TYMS
TP63	upregulates-expression	SPATA18
EDN1	upregulates-expression	TCF7L2
RELA	upregulates-expression	GFAP
HOXA1	upregulates-expression	CCND1
CEBPA	upregulates-expression	ADIPOQ
CEBPB	upregulates-expression	ADIPOQ
EGR1	downregulates-expression	FAS
FAS	downregulates-expression	EGR1
ESR1	upregulates-expression	ABCA3
CCND1	downregulates-expression	HBP1
HBP1	downregulates-expression	CCND1
CCND3	downregulates-expression	HBP1
STAT3	upregulates-expression	TWIST1
CCNE1	downregulates-expression	HBP1
INHA	upregulates-expression	NR5A1
IFITM1	upregulates-expression	CTNNB1
ARNT	upregulates-expression	FECH
LEF1	downregulates-expression	CDKN2A
TP53	upregulates-expression	EDA2R
SOX9	upregulates-expression	COL2A1
ZMIZ2	upregulates-expression	KLK3
HDAC1	downregulates-expression	ABCB1
HDAC3	downregulates-expression	ABCA1
ERCC3	upregulates-expression	ATR
ERCC2	upregulates-expression	ATR
ERCC3	upregulates-expression	ATM
ERCC2	upregulates-expression	ATM
STAT3	upregulates-expression	PIK3R1
NFKB1	downregulates-expression	PDK4
PARP14	upregulates-expression	FCER2
NFIL3	downregulates-expression	PER2
RXRA	upregulates-expression	FADS1
AHR	upregulates-expression	AHRR
STAT1	upregulates-expression	HMOX1
STAT3	upregulates-expression	HMOX1
JUNB	upregulates-expression	COL1A2
IRF9	upregulates-expression	PML
GABPA	upregulates-expression	TFB2M
NFE2L2	upregulates-expression	GSTP1
ERCC2	upregulates-expression	BAX
ATOH1	upregulates-expression	MUC2
ESR1	upregulates-expression	BCL2
HDAC4	upregulates-expression	TGIF1
HDAC4	upregulates-expression	TGIF2
CREBBP	upregulates-expression	LDHA
LEF1	upregulates-expression	DKK4
FOSL2	upregulates-expression	MDM2
E2F1	upregulates-expression	CES2
E2F1	upregulates-expression	CES1
E2F1	upregulates-expression	CES3
ETV6	upregulates-expression	BBC3
JAK2	upregulates-expression	CD4
NFE2L2	upregulates-expression	GSTT2
NFE2L2	upregulates-expression	GSTT1
LDLR	upregulates-expression	CREBBP
PPARD	upregulates-expression	SOD1
ETS1	upregulates-expression	ABCB1
LIN9	downregulates-expression	CDC25A
E2F5	downregulates-expression	PCNA
E2F4	downregulates-expression	PCNA
TP53	upregulates-expression	MSH2
TRIM28	downregulates-expression	MYC
HDAC9	upregulates-expression	MMP13
ERCC3	upregulates-expression	FANCI
ERCC2	upregulates-expression	FANCI
CREB1	upregulates-expression	UXT
JUN	upregulates-expression	IGFBP7
BMP2	upregulates-expression	CTNNB1
ZBTB17	downregulates-expression	CEBPD
TGFB1	downregulates-expression	CEBPA
NR0B2	upregulates-expression	PTGS2
SNAI1	downregulates-expression	CDH1
SNAI2	downregulates-expression	CDH1
TBL1X	upregulates-expression	FHL2
PRMT5	downregulates-expression	CCNE1
NFE2L2	upregulates-expression	CLDN8
CARM1	upregulates-expression	SLC27A1
PRMT5	downregulates-expression	CCNE2
EZH2	downregulates-expression	PIP5K1C
POU2F1	downregulates-expression	HBG1
CREBBP	upregulates-expression	ACOX1
E2F1	downregulates-expression	PDK4
PAX5	downregulates-expression	MMP1
RUVBL2	upregulates-expression	CAD
RUVBL1	upregulates-expression	CAD
PPARA	upregulates-expression	UGT1A9
PPARG	upregulates-expression	UGT1A9
KDM2A	downregulates-expression	EREG
SP1	upregulates-expression	HDAC4
SP3	upregulates-expression	HDAC4
FOSL1	upregulates-expression	MMP2
FOSL1	upregulates-expression	MMP1
NFKB1	upregulates-expression	FOXP3
CEBPD	upregulates-expression	KLF5
CEBPA	upregulates-expression	KLF5
KLF4	upregulates-expression	CEBPB
CEBPB	upregulates-expression	KLF5
SUPT4H1	upregulates-expression	MDC1
NAP1L1	upregulates-expression	MYC
EGR3	downregulates-expression	IL2
EGR2	downregulates-expression	IL2
EGR1	downregulates-expression	IL6
MGST1	upregulates-expression	MYC
SP1	upregulates-expression	RORA
SP3	upregulates-expression	RORA
HDAC1	downregulates-expression	BDNF
SATB1	downregulates-expression	IL5
E2F1	upregulates-expression	LEF1
TRRAP	upregulates-expression	HSPD1
NFKB1	upregulates-expression	LIPE
FOXA2	upregulates-expression	SLC2A2
MYCN	upregulates-expression	TP53
HOXA10	upregulates-expression	BHLHE22
JAK2	upregulates-expression	IL6
RXRA	upregulates-expression	CXCR5
EP300	upregulates-expression	CRABP1
STAT4	upregulates-expression	S100A4
MYB	upregulates-expression	PTGS2
YBX1	downregulates-expression	CDC20
MLX	upregulates-expression	ACLY
EZH2	downregulates-expression	DACT3
EGR1	upregulates-expression	PDGFC
SATB1	upregulates-expression	GATA3
PDGFB	upregulates-expression	EGR1
EGR1	upregulates-expression	PDGFB
STAT3	upregulates-expression	BATF
SPDEF	upregulates-expression	RETNLB
IL2RA	upregulates-expression	CCND3
IL2RB	upregulates-expression	CCND3
IL2RG	upregulates-expression	CCND3
S1PR3	upregulates-expression	AKT3
NR1H4	downregulates-expression	EDN1
TCF4	upregulates-expression	CTNNB1
AATF	upregulates-expression	MYC
TCF7	upregulates-expression	CTNNB1
CTNNB1	upregulates-expression	TCF7
STAT4	downregulates-expression	ANXA2
KDM3A	upregulates-expression	TMPRSS2
NKX2-5	upregulates-expression	NPPA
LEF1	upregulates-expression	MITF
NKX2-2	upregulates-expression	NPPA
TGS1	upregulates-expression	NPAS2
ABL1	downregulates-expression	BCL2
ABL1	downregulates-expression	BCL6
RXRA	downregulates-expression	ABCC3
SUPT16H	upregulates-expression	MDC1
KLF4	downregulates-expression	IL1B
PML	downregulates-expression	EAF2
E2F1	upregulates-expression	FOXM1
CDK11A	upregulates-expression	CREB1
GTF2I	upregulates-expression	SIRT1
HDAC2	downregulates-expression	TNFSF10
NFE2L2	upregulates-expression	ANXA10
TRPS1	downregulates-expression	RUNX2
FOXO1	upregulates-expression	E2F1
FOXO1	upregulates-expression	E2F3
FOXO1	upregulates-expression	E2F2
PLAGL1	upregulates-expression	ABCC6
MED1	upregulates-expression	CPT2
RELA	downregulates-expression	KLK3
NCOA6	upregulates-expression	AGT
NCOA2	upregulates-expression	AGT
NCOA1	upregulates-expression	AGT
RB1	downregulates-expression	BRCA1
RBM4	upregulates-expression	PER1
TWIST1	downregulates-expression	ERBB3
TWIST2	downregulates-expression	ERBB3
SP1	upregulates-expression	SOCS1
CREBBP	downregulates-expression	LEP
EPAS1	upregulates-expression	SERPINE1
ATF3	downregulates-expression	SELE
JAK2	upregulates-expression	FOS
NCOA1	upregulates-expression	FABP4
NCOA6	upregulates-expression	FABP1
NCOA3	upregulates-expression	FABP4
NCOA2	upregulates-expression	FABP4
NCOA2	upregulates-expression	FABP1
NCOA1	upregulates-expression	FABP1
JAK2	upregulates-expression	CXCL1
JAK2	upregulates-expression	CXCL9
JUN	upregulates-expression	ACHE
IL13	upregulates-expression	F13A1
ETS1	upregulates-expression	NKX3-1
TBX3	upregulates-expression	CTNNB1
KAT5	upregulates-expression	NME1
CTNNB1	upregulates-expression	TBXT
CREBBP	upregulates-expression	HOXA10
H3F3B	upregulates-expression	KDM4B
MAML1	downregulates-expression	HEY1
RARB	upregulates-expression	NRIP1
RARA	upregulates-expression	NRIP1
RARG	upregulates-expression	NRIP1
YAF2	downregulates-expression	E2F1
NCOA3	upregulates-expression	DSCAM
ZBTB5	downregulates-expression	CDKN1A
ZBTB2	downregulates-expression	CDKN1A
SMARCD3	upregulates-expression	ALAS1
WWTR1	upregulates-expression	BAX
FOXO3	upregulates-expression	SIRT6
FOXO3	upregulates-expression	SIRT1
ETS1	upregulates-expression	BMP4
FOXL2	upregulates-expression	SIRT1
TRRAP	upregulates-expression	GPAM
LCK	upregulates-expression	SOCS3
FOXO3	upregulates-expression	AR
SMARCA4	upregulates-expression	CDH1
FOXM1	upregulates-expression	AR
CBFB	upregulates-expression	MYL9
ARNT	upregulates-expression	CA9
EGR1	upregulates-expression	LMTK2
EGR1	downregulates-expression	CXCL8
F2	upregulates-expression	FOXA2
FOXA2	upregulates-expression	F2
SREBF1	upregulates-expression	GGPS1
SREBF2	upregulates-expression	GGPS1
NR1I2	upregulates-expression	PTAFR
CREBBP	upregulates-expression	ACTA2
NFE2L2	upregulates-expression	COA6
MYBL2	upregulates-expression	MYC
CRX	upregulates-expression	BEST1
SMARCD3	upregulates-expression	CD36
TBL1X	upregulates-expression	GLIPR1
WWTR1	downregulates-expression	ASNS
PPARA	upregulates-expression	NFKBIA
CTDP1	upregulates-expression	BRCA1
CREB1	upregulates-expression	NR5A2
STAT5B	upregulates-expression	CDK6
RUNX1	upregulates-expression	MYL9
STAT5A	upregulates-expression	CDK6
RELA	downregulates-expression	THBD
KLK3	upregulates-expression	CTNNB1
CTNNB1	upregulates-expression	KLK3
KLK2	upregulates-expression	CTNNB1
ESR1	upregulates-expression	TAC3
DEK	upregulates-expression	APOE
EGR1	downregulates-expression	MYB
MYB	downregulates-expression	EGR1
APEX1	upregulates-expression	RELA
COL2A1	downregulates-expression	EGR1
ISL1	upregulates-expression	SLIT2
CREBBP	upregulates-expression	ACSL1
MAX	upregulates-expression	MYCT1
COX1	upregulates-expression	E2F1
RAB27A	upregulates-expression	MITF
STAT4	upregulates-expression	SOD1
TBL1XR1	upregulates-expression	APOA2
TBL1XR1	upregulates-expression	APOA1
PPARG	upregulates-expression	PLIN2
PPARG	upregulates-expression	PLIN1
TBL1XR1	upregulates-expression	APOA5
CREBBP	upregulates-expression	CPT2
HIC1	downregulates-expression	LRP8
SERPINB5	upregulates-expression	SMAD2
JUND	upregulates-expression	STAT2
STAT3	upregulates-expression	JUNB
SERPINB5	upregulates-expression	SMAD3
MYC	upregulates-expression	PTBP1
SERPINE1	upregulates-expression	SMAD3
SMAD3	upregulates-expression	SERPINE1
SERPINE1	upregulates-expression	SMAD2
SMAD4	upregulates-expression	SERPINE1
NELFE	upregulates-expression	MDC1
NELFA	upregulates-expression	MDC1
NELFB	upregulates-expression	MDC1
EGR1	upregulates-expression	TMPO
NCOA6	upregulates-expression	FHL2
NCOA2	upregulates-expression	FHL2
NCOA1	upregulates-expression	FHL2
MYC	upregulates-expression	MYCT1
KLF5	upregulates-expression	BIRC5
JAK1	upregulates-expression	MYC
NFATC2	upregulates-expression	SLC3A2
JAK3	upregulates-expression	MYC
FOXA2	upregulates-expression	DLK1
EP300	upregulates-expression	ITGA2B
EP300	upregulates-expression	IFNG
PNRC1	upregulates-expression	FOXO3
RELB	upregulates-expression	PIGR
STAT5B	upregulates-expression	CCL2
STAT5A	upregulates-expression	CCL2
SP3	downregulates-expression	EAPP
JAK2	upregulates-expression	MPO
AR	upregulates-expression	ACTA1
PTGDR	upregulates-expression	MAD2L1BP
RXRA	upregulates-expression	ANGPTL4
ETS1	upregulates-expression	ANGPT2
ETS1	upregulates-expression	ANGPT1
ETS2	upregulates-expression	ANGPT2
ARNT	upregulates-expression	ADM
CREB1	upregulates-expression	SST
CBFB	downregulates-expression	CDKN1A
ESR1	downregulates-expression	CTNNB1
IHH	upregulates-expression	PTHLH
GATA2	upregulates-expression	EDN1
TBL1X	upregulates-expression	SLC27A1
SMAD3	downregulates-expression	CYP7A1
TP53	upregulates-expression	TRIAP1
ETS1	downregulates-expression	BAX
PRDM14	upregulates-expression	POU5F1
MED1	upregulates-expression	ACSL1
MYB	upregulates-expression	PTCRA
MECP2	downregulates-expression	MOBP
STAT1	upregulates-expression	CASP1
ZFP36	downregulates-expression	VEGFA
TP53	upregulates-expression	EDN2
CBX8	downregulates-expression	CDKN1A
PPARA	downregulates-expression	TXNIP
HOXC13	downregulates-expression	SPI1
JUN	upregulates-expression	PTGS2
BTRC	upregulates-expression	CTNNB1
KAT2B	downregulates-expression	ZEB1
HLA-A	upregulates-expression	PRF1
POU5F1	upregulates-expression	DPPA4
ERCC2	downregulates-expression	BCL2
YY1	downregulates-expression	MUC4
USF2	upregulates-expression	HOXB4
USF1	upregulates-expression	HOXB4
STAT3	upregulates-expression	SOX2
SOX2	upregulates-expression	STAT3
CDX2	upregulates-expression	MUC2
TP73	upregulates-expression	BRCA2
SMAD7	downregulates-expression	TGFBR1
HEY2	upregulates-expression	NOTCH1
NOTCH1	upregulates-expression	HEY2
HEY1	upregulates-expression	NOTCH1
NOTCH1	upregulates-expression	HEY1
HEY1	upregulates-expression	NOTCH4
HEY2	upregulates-expression	NOTCH3
NOTCH3	upregulates-expression	HEY2
NOTCH4	upregulates-expression	HEY1
HEY1	upregulates-expression	NOTCH3
NOTCH3	upregulates-expression	HEY1
HEY2	upregulates-expression	NOTCH4
NOTCH4	upregulates-expression	HEY2
TP63	upregulates-expression	BRCA2
NOTCH1	upregulates-expression	HEYL
MAX	upregulates-expression	EIF4E
NOTCH3	upregulates-expression	HEYL
EIF3C	upregulates-expression	MYC
EIF3B	upregulates-expression	MYC
PPARGC1A	upregulates-expression	CD36
BACH2	downregulates-expression	XBP1
E2F4	downregulates-expression	PLK1
RXRA	upregulates-expression	LPL
EIF4E	upregulates-expression	MYC
MYC	upregulates-expression	EIF4E
EIF4B	upregulates-expression	MYC
MOV10	downregulates-expression	RUNX1
MYC	upregulates-expression	MAPKAPK5
NOTCH2	upregulates-expression	HES1
HES1	upregulates-expression	NOTCH1
HES1	upregulates-expression	NOTCH4
NOTCH4	upregulates-expression	HES1
NOTCH2	upregulates-expression	HES5
NOTCH1	upregulates-expression	HES5
NOTCH4	upregulates-expression	HES5
NOTCH3	upregulates-expression	HES5
ILF3	upregulates-expression	GLI2
SP1	upregulates-expression	B4GALT1
SP1	upregulates-expression	B4GALT5
STAT6	downregulates-expression	STAT1
HOXA10	upregulates-expression	ID2
ERG	upregulates-expression	WNT11
PML	downregulates-expression	EGFR
VHL	downregulates-expression	VEGFA
ETS1	downregulates-expression	CA9
CITED2	upregulates-expression	FOXO3
FOXO3	upregulates-expression	CITED2
CITED2	upregulates-expression	FOXO1
FOXO1	upregulates-expression	CITED2
TRIM24	upregulates-expression	KLK3
IL4	upregulates-expression	ALOX15
NCOA2	upregulates-expression	ANKRD1
NCOA1	upregulates-expression	ANKRD1
SNAI1	upregulates-expression	HBEGF
NCOA6	upregulates-expression	ANKRD1
NCOA6	upregulates-expression	GLIPR1
