source	interaction	target
SPI1	upregulates-expression	SP3
SP3	upregulates-expression	SPI1
SPI1	upregulates-expression	CYP11A1
STAT3	upregulates-expression	HSP90AB1
ZNF281	upregulates-expression	ODC1
ZNF148	upregulates-expression	ODC1
ZNF148	upregulates-expression	GAST
MAZ	upregulates-expression	PDIK1L
TP53	upregulates-expression	KRAS
TFAM	upregulates-expression	SLC25A5
SP1	upregulates-expression	PLAT
SP3	upregulates-expression	PLAT
SPI1	upregulates-expression	CSF2RB
IRF4	upregulates-expression	IL1B
IRF8	upregulates-expression	IL1B
SPI1	upregulates-expression	IL1B
IRF2	upregulates-expression	IFNG
ZBED1	upregulates-expression	ZBED1
SP1	upregulates-expression	NFKBIA
AR	upregulates-expression	DNM1L
AR	upregulates-expression	SRC
NCOA1	upregulates-expression	MSH6
NCOA1	upregulates-expression	PSMD4
NCOA2	upregulates-expression	DNM1L
NCOA2	upregulates-expression	MSH6
NCOA2	upregulates-expression	PSMD4
NCOA2	upregulates-expression	SRC
SP1	upregulates-expression	RECK
RUNX1	upregulates-expression	BLK
PAX5	upregulates-expression	BLK
SREBF2	upregulates-expression	LDLR
FOXA1	upregulates-expression	AFP
NR4A2	upregulates-expression	TH
SPI1	upregulates-expression	TH
SP1	upregulates-expression	MBP
NR0B2	upregulates-expression	SYK
NR0B2	upregulates-expression	IL2
PGR	upregulates-expression	IGFBP1
NR5A1	upregulates-expression	CYP11A1
CEBPB	upregulates-expression	CXCL8
HNF1A	upregulates-expression	UGT1A1
MGA	upregulates-expression	MGA
NFKB1	upregulates-expression	CCND1
RELA	upregulates-expression	CCND1
CEBPD	upregulates-expression	IL1B
CEBPB	upregulates-expression	IL1B
ESR2	upregulates-expression	FSHB
TP53	downregulates-expression	BAG1
RELA	upregulates-expression	PLAU
MYC	downregulates-expression	MYC
KLF1	upregulates-expression	HBB
REL	upregulates-expression	CCL2
RELA	upregulates-expression	CCL2
TP53	upregulates-expression	MDM4
TP73	upregulates-expression	MDM4
WT1	downregulates-expression	MYCN
AHR	upregulates-expression	CTSD
ARNT	upregulates-expression	CTSD
STAT5A	upregulates-expression	STAT5A
CREB1	downregulates-expression	JUN
SP1	upregulates-expression	HMGA2
SP3	upregulates-expression	HMGA2
CEBPG	upregulates-expression	PCK1
DDIT3	upregulates-expression	HSPA4
FOS	upregulates-expression	HSPA5
PGR	upregulates-expression	IGFBP5
CEBPG	upregulates-expression	STAR
NRG1	upregulates-expression	EGF
NRG1	upregulates-expression	PIK3R1
PPARA	downregulates-expression	EDN1
ATF2	upregulates-expression	EP300
GATA4	upregulates-expression	ANKRD1
NKX2-5	upregulates-expression	ANKRD1
NFATC2	upregulates-expression	XCL1
RELA	upregulates-expression	CXCL8
LHX3	upregulates-expression	ESR1
NR5A1	upregulates-expression	SCARB1
NFIC	upregulates-expression	AR
TP53	downregulates-expression	IL2
FOS	upregulates-expression	CCND2
TFAP2A	upregulates-expression	IL3
YY1	upregulates-expression	IL3
PAX3	upregulates-expression	TYRP1
PAX3	upregulates-expression	FN1
MITF	upregulates-expression	PAX3
PAX3	upregulates-expression	MITF
CTCF	upregulates-expression	LYZ
RELA	upregulates-expression	TNF
NFKB1	upregulates-expression	TNF
STAT5A	upregulates-expression	IL7R
CEBPB	upregulates-expression	CETP
CEBPG	upregulates-expression	CETP
WT1	upregulates-expression	AREG
DBP	upregulates-expression	CYP2A13
DBP	upregulates-expression	IGKV2D-26
NFIC	downregulates-expression	CYP1A1
PITX2	upregulates-expression	PRL
BCL6	upregulates-expression	IL4
BCL6	upregulates-expression	STAT6
STAT6	upregulates-expression	BCL6
BCL6	upregulates-expression	IGHE
RB1	downregulates-expression	E2F1
E2F1	upregulates-expression	RB1
SP1	upregulates-expression	LHCGR
SP3	upregulates-expression	LHCGR
HNF1B	upregulates-expression	INS
HNF4A	upregulates-expression	INS
TFCP2	upregulates-expression	HBA2
REST	downregulates-expression	GRIA2
ESRRA	upregulates-expression	CYP19A1
HOXD3	upregulates-expression	PLAU
SP1	upregulates-expression	PDLIM7
SP3	upregulates-expression	PDLIM7
IRF9	upregulates-expression	IFNL3
TFE3	upregulates-expression	SLC34A1
NR2F2	downregulates-expression	PKLR
ZNF236	upregulates-expression	PKLR
USF1	upregulates-expression	PKLR
JUNB	downregulates-expression	IL6
STAT3	upregulates-expression	JUNB
SP1	upregulates-expression	CCND1
TFAP2A	upregulates-expression	MXI1
ESR1	upregulates-expression	TFAP2A
TFAP2A	upregulates-expression	ESR1
ESR1	upregulates-expression	TFAP2C
TFAP2C	upregulates-expression	ESR1
IRF1	downregulates-expression	SLPI
CEBPA	upregulates-expression	PRL
DDIT3	upregulates-expression	PRL
PAX8	upregulates-expression	TNF
PAX8	upregulates-expression	TG
TTF1	upregulates-expression	TG
NKX2-1	upregulates-expression	TG
NKX2-1	upregulates-expression	TNF
TTF1	upregulates-expression	TNF
WT1	downregulates-expression	IGF1R
PGR	downregulates-expression	PRL
PDX1	upregulates-expression	PDX1
ESR1	upregulates-expression	CCND1
PBX1	upregulates-expression	PREB
TCF3	upregulates-expression	PREB
PBX1	upregulates-expression	WNT16
TCF3	upregulates-expression	WNT16
MYC	upregulates-expression	ACHE
MYC	upregulates-expression	KAT2B
SP4	upregulates-expression	SP4
SP1	upregulates-expression	ITGAV
SP3	upregulates-expression	ITGAV
NR0B1	upregulates-expression	ABCD2
NR0B1	upregulates-expression	ABCD3
E2F1	upregulates-expression	CCNE1
E2F1	upregulates-expression	CCND1
TP53	upregulates-expression	YY1
YY1	upregulates-expression	TP53
IRF1	upregulates-expression	CIITA
CIITA	upregulates-expression	IRF1
CDX2	upregulates-expression	GCG
POU3F4	upregulates-expression	GCG
SP1	upregulates-expression	MMP2
SP3	upregulates-expression	MMP2
TFAP2A	upregulates-expression	MMP2
CEBPG	upregulates-expression	MMP2
ETV4	upregulates-expression	MMP2
ELF3	upregulates-expression	FOLH1
ELF5	upregulates-expression	FOLH1
ELF3	upregulates-expression	KLK3
ELF5	upregulates-expression	KLK3
ATF2	upregulates-expression	CDKN1A
JUNB	upregulates-expression	CDKN1A
JUND	upregulates-expression	CDKN1A
JUN	upregulates-expression	PDGFB
MYC	upregulates-expression	CCND2
MAX	upregulates-expression	CCND2
MYC	upregulates-expression	MAX
MAX	downregulates-expression	MYC
MYC	upregulates-expression	MXD1
TCF12	upregulates-expression	CD4
ZEB1	downregulates-expression	CD4
EGR1	downregulates-expression	FAS
EGR3	upregulates-expression	FASLG
FLI1	upregulates-expression	TGFBR2
EWSR1	downregulates-expression	TGFBR2
CEBPB	upregulates-expression	S100A8
CEBPG	upregulates-expression	S100A8
SP1	upregulates-expression	BAX
ETS1	upregulates-expression	DDIT3
FLI1	upregulates-expression	DDIT3
TP53	downregulates-expression	ETS1
ETS1	upregulates-expression	TP53
ETS2	upregulates-expression	TP53
DDIT3	upregulates-expression	GADD45A
SP1	upregulates-expression	POU5F1
STAT5A	upregulates-expression	FOS
EGR1	upregulates-expression	NAB2
NAB2	downregulates-expression	EGR1
TP53	downregulates-expression	CDK1
TP53	downregulates-expression	STMN1
NR1H4	upregulates-expression	FABP6
TP53	upregulates-expression	CDKN1B
NR1I3	upregulates-expression	SGIP1
TP53	upregulates-expression	SGIP1
NR3C1	downregulates-expression	CRH
HNF1B	upregulates-expression	HNF4A
HNF4A	upregulates-expression	HNF1B
NR3C1	downregulates-expression	SERPINE1
TP53	downregulates-expression	MAP4
DEAF1	downregulates-expression	HNRNPA2B1
ESR1	upregulates-expression	HRAS
TBPL1	upregulates-expression	GTF2B
TBPL1	upregulates-expression	GTF2A1
MYOD1	upregulates-expression	CDKN1C
MYOD1	upregulates-expression	CCNE1
MYOD1	upregulates-expression	CDK2
RELB	upregulates-expression	IL1A
RELB	upregulates-expression	IL1B
RELB	upregulates-expression	TNF
JUN	upregulates-expression	MCF2
MEF2C	upregulates-expression	JUN
SPI1	upregulates-expression	ETS2
TFAP2A	upregulates-expression	CDH1
MYC	upregulates-expression	CDH1
MYB	upregulates-expression	TOM1
PAX5	upregulates-expression	PAX5
POU4F2	upregulates-expression	PAX6
POU4F2	upregulates-expression	EPO
TAL1	upregulates-expression	PIK3C3
STAT6	upregulates-expression	IRF1
STAT6	upregulates-expression	STAT6
IRF1	upregulates-expression	STAT1
STAT1	upregulates-expression	IRF1
HNF1A	upregulates-expression	CYP27A1
TP53	upregulates-expression	GHRHR
TP53	upregulates-expression	MAP2K1
TP53	upregulates-expression	MAPK1
PPARA	upregulates-expression	UCP1
PPARG	upregulates-expression	UCP1
NR4A1	upregulates-expression	MEF2A
MEF2A	upregulates-expression	NR4A1
MEF2A	upregulates-expression	CABIN1
EPAS1	upregulates-expression	VEGFA
CEBPB	upregulates-expression	GH1
FOS	upregulates-expression	CEBPB
CEBPB	upregulates-expression	FOS
CEBPG	upregulates-expression	FOS
CEBPD	upregulates-expression	GH1
DNMT1	upregulates-expression	PSEN1
RUNX1	upregulates-expression	CR1
CEBPG	upregulates-expression	RNASE2
FOS	upregulates-expression	PRKACA
SMARCA1	upregulates-expression	HBB
SREBF1	upregulates-expression	GCK
NFATC4	upregulates-expression	GSK3B
RARA	upregulates-expression	TRH
NCOR1	upregulates-expression	TRH
REST	downregulates-expression	AVP
ATF1	upregulates-expression	IL10
CREB1	upregulates-expression	IL10
RELA	upregulates-expression	ADRA1D
SPI1	upregulates-expression	FUT2
PPARA	downregulates-expression	IL6
RELA	upregulates-expression	IL6
KAT7	upregulates-expression	IL6
CEBPG	upregulates-expression	ALB
TP53	upregulates-expression	ALB
SP1	upregulates-expression	NFYA
SPI1	upregulates-expression	ITGB2
SPI1	upregulates-expression	NCF1C
HNF1A	upregulates-expression	ALB
FOXM1	upregulates-expression	ALB
CEBPB	upregulates-expression	CEBPB
MYB	upregulates-expression	CEBPB
CEBPB	upregulates-expression	EBP
MYB	upregulates-expression	EBP
CEBPB	upregulates-expression	CEBPA
CEBPA	upregulates-expression	CEBPB
CUX1	upregulates-expression	TRAF6
CUX1	upregulates-expression	NGFR
CUX1	upregulates-expression	PTPN13
ARHGAP35	upregulates-expression	FOS
CUX1	upregulates-expression	TGFBR2
MYF5	upregulates-expression	MYOG
MYOG	upregulates-expression	MYF5
MYOG	upregulates-expression	MEF2A
MEF2A	upregulates-expression	MYOG
MYOD1	upregulates-expression	MYOG
MYOG	upregulates-expression	MYOD1
USF1	upregulates-expression	CCNB1
HNF4A	upregulates-expression	WNT2
SSRP1	upregulates-expression	SPP2
MYC	upregulates-expression	AR
AR	upregulates-expression	MYC
SREBF1	upregulates-expression	CYP51A1
SP1	upregulates-expression	CGB8
FOXK1	upregulates-expression	SCN5A
SP1	upregulates-expression	SCN5A
CREB1	upregulates-expression	TNF
SREBF1	upregulates-expression	RPS14
SP1	upregulates-expression	F3
TFAP2A	upregulates-expression	RECQL4
EBF1	upregulates-expression	BLK
EBF1	upregulates-expression	EBF1
NFKB1	upregulates-expression	ICAM1
NFKB1	upregulates-expression	VCAM1
RELA	upregulates-expression	ICAM1
RELA	upregulates-expression	VCAM1
TP53	upregulates-expression	ING1
TP53	upregulates-expression	MBP
ETS1	upregulates-expression	FLT1
SP3	upregulates-expression	ABCC3
SP3	downregulates-expression	SLC2A1
CEBPE	upregulates-expression	LTF
CEBPG	upregulates-expression	OSM
IRF1	upregulates-expression	CAMK4
IRF1	upregulates-expression	TRIM63
IRF2	upregulates-expression	CAMK4
IRF2	upregulates-expression	CIITA
CIITA	upregulates-expression	IRF2
IRF1	upregulates-expression	LGALS3
IRF2	upregulates-expression	LGALS3
USF1	upregulates-expression	BRCA2
ELF1	upregulates-expression	BRCA2
USF2	upregulates-expression	BRCA2
SP1	upregulates-expression	TNF
SMAD7	downregulates-expression	SMAD3
SMAD3	upregulates-expression	SMAD7
SMAD4	upregulates-expression	SMAD7
SMAD7	upregulates-expression	SMAD7
FOSL1	downregulates-expression	ELN
JUN	downregulates-expression	ELN
JUN	upregulates-expression	FGF2
TP73	upregulates-expression	BAX
SOX10	upregulates-expression	CHRNA10
POU3F1	upregulates-expression	CHRNA3
SOX10	upregulates-expression	CHRNA3
HIF1A	upregulates-expression	CDKN1A
AHR	upregulates-expression	AHR
AHR	upregulates-expression	GHRHR
NR3C1	upregulates-expression	CPS1
NKRF	upregulates-expression	IFNB1
TP53	upregulates-expression	RNF123
TFAP2A	upregulates-expression	MPG
ATF6	upregulates-expression	HSPA5
STAT5A	upregulates-expression	IL6
SP1	upregulates-expression	CD74
ATF1	upregulates-expression	TGFB2
CREB1	upregulates-expression	TGFB2
ATF1	upregulates-expression	TGFBR2
CREB1	upregulates-expression	CBLIF
CREB1	upregulates-expression	TGFBR2
USF1	upregulates-expression	CBLIF
USF1	upregulates-expression	TGFBR2
USF2	upregulates-expression	CBLIF
GATA5	upregulates-expression	NPPA
SP1	upregulates-expression	OAS1
SP3	upregulates-expression	OAS1
HOPX	upregulates-expression	FKBP4
MYC	upregulates-expression	CAD
USF1	upregulates-expression	CAD
TCF3	upregulates-expression	INS
HR	upregulates-expression	XRCC1
JUND	upregulates-expression	NR4A1
NKX6-1	upregulates-expression	INS
FOS	upregulates-expression	UBE2B
JUN	upregulates-expression	UBE2B
IRF1	upregulates-expression	NCF2
IRF8	upregulates-expression	NCF2
SPI1	upregulates-expression	SAMHD1
IRF1	upregulates-expression	CREBBP
CREBBP	upregulates-expression	IRF1
IRF8	upregulates-expression	CREBBP
KLF5	upregulates-expression	LTF
YBX1	upregulates-expression	TAT
CEBPB	upregulates-expression	ABCC2
EGR1	upregulates-expression	TP73
TP73	downregulates-expression	SP1
SP1	upregulates-expression	TP73
TFAP2A	upregulates-expression	TP73
TP73	upregulates-expression	TP73
ERG	upregulates-expression	ICAM2
HNF4A	upregulates-expression	ANG
SP1	upregulates-expression	NOS3
FEV	upregulates-expression	DDC
ID3	upregulates-expression	PDLIM7
ZNF316	upregulates-expression	PDLIM7
ZNF316	upregulates-expression	RGS2
KLF1	upregulates-expression	HBD
SREBF1	upregulates-expression	SCARB1
SP1	upregulates-expression	EMB
SP3	upregulates-expression	GAST
CTCF	upregulates-expression	APP
PITX3	upregulates-expression	ALDH2
ATF2	upregulates-expression	PVR
NFKB1	upregulates-expression	BCL2L1
RELA	upregulates-expression	BCL2L1
SP1	upregulates-expression	SERPINH1
DNMT1	upregulates-expression	VEGFA
HR	upregulates-expression	VEGFA
YY1	upregulates-expression	PTPRA
STAT1	upregulates-expression	IVL
ID1	upregulates-expression	FASN
SREBF1	upregulates-expression	FASN
ID2	downregulates-expression	FAS
ID3	downregulates-expression	FAS
ID1	upregulates-expression	ADD1
CREM	upregulates-expression	IL2
STAT6	upregulates-expression	CCL11
WT1	upregulates-expression	TGFB1
MITF	upregulates-expression	TYR
TFAP2A	downregulates-expression	KRT10
CEBPA	upregulates-expression	KRT10
CEBPB	upregulates-expression	KRT10
CEBPB	upregulates-expression	TFAP2A
CEBPG	upregulates-expression	TFAP2A
TFAP2A	upregulates-expression	TFAP2A
TFAP2A	downregulates-expression	CEBPA
HIF1A	upregulates-expression	SERPINE1
HIF1A	upregulates-expression	TCIRG1
MYB	upregulates-expression	CCNA1
IRF8	upregulates-expression	IFNA1
E2F1	upregulates-expression	CDKN2A
NCOA1	upregulates-expression	CREBBP
E2F1	upregulates-expression	CCNA2
HOXB2	upregulates-expression	HBG1
SATB1	upregulates-expression	HBG1
NFKB2	upregulates-expression	TNF
ETV6	downregulates-expression	CR1
RUNX1	upregulates-expression	ETV6
SP1	upregulates-expression	MT1A
USF1	upregulates-expression	MT1A
TP53	upregulates-expression	TNFRSF10B
TP53	downregulates-expression	BRCA1
POU4F2	downregulates-expression	BRCA1
POU4F1	upregulates-expression	BRCA1
CEBPG	upregulates-expression	ADIPOQ
MYC	upregulates-expression	HMOX1
CREB1	upregulates-expression	ALAS2
RARA	upregulates-expression	UCP1
SMAD3	upregulates-expression	CDKN1A
TFAP2A	upregulates-expression	SAA1
CEBPB	upregulates-expression	MMP11
CEBPG	upregulates-expression	MMP11
WT1	downregulates-expression	TERT
NRF1	upregulates-expression	GSS
NRF1	upregulates-expression	NFE2
RORA	upregulates-expression	OXT
NR2F1	downregulates-expression	OXT
FOS	upregulates-expression	IL2
SP1	upregulates-expression	SRF
PAX3	upregulates-expression	AKT1
TP53	upregulates-expression	TIMP3
PAX6	upregulates-expression	EYA1
PROX1	upregulates-expression	EYA1
PROX1	upregulates-expression	EYA2
KLF3	upregulates-expression	C4A
PAX3	upregulates-expression	C4A
MTF1	upregulates-expression	MT1A
AR	upregulates-expression	CDKN1A
TP53	downregulates-expression	TP63
TP63	upregulates-expression	TP53
MAX	upregulates-expression	TERT
CUX1	upregulates-expression	BGLAP
EGR1	upregulates-expression	IGF2
WT1	downregulates-expression	IGF2
MYC	upregulates-expression	NCL
USF1	upregulates-expression	POLR3D
TFAP2A	upregulates-expression	ACADVL
HES1	upregulates-expression	CKM
TFAP2A	upregulates-expression	CSF2
TFAP2A	upregulates-expression	HCRT
TP53	downregulates-expression	NOS3
CDX2	upregulates-expression	GLB1
PEG3	upregulates-expression	VEGFA
NR2E3	upregulates-expression	RLBP1
RARA	upregulates-expression	RLBP1
ETS1	upregulates-expression	PTHLH
NCOA1	upregulates-expression	NRIP1
NCOR1	upregulates-expression	CREBBP
NCOR2	upregulates-expression	CREBBP
NCOR2	upregulates-expression	NRIP1
SP1	upregulates-expression	FMR1
TFAP2A	upregulates-expression	FMR1
CEBPB	upregulates-expression	IGF1
TP53	upregulates-expression	PRKCG
TP53	upregulates-expression	PSMA5
SP1	upregulates-expression	SGK1
SP3	upregulates-expression	SGK1
NCOA1	upregulates-expression	SFTPB
NCOA2	upregulates-expression	SFTPB
NCOA3	upregulates-expression	SFTPB
JUN	upregulates-expression	EGF
TP53	upregulates-expression	TGFB1
TP53	upregulates-expression	GDF15
SP1	downregulates-expression	ACLY
SP3	upregulates-expression	ACLY
SP3	upregulates-expression	FASN
JUN	upregulates-expression	MICU1
SP1	upregulates-expression	TNC
FLI1	upregulates-expression	TNC
GABPA	upregulates-expression	TNC
AHR	upregulates-expression	TF
NR2F1	downregulates-expression	CYP1A1
ZFHX3	upregulates-expression	ANPEP
ZFHX3	upregulates-expression	ADIPOQ
MITF	upregulates-expression	MC1R
ELF4	upregulates-expression	ABCB1
SP1	upregulates-expression	SRC
SP3	upregulates-expression	SRC
TAL1	upregulates-expression	TAL1
HOXC8	upregulates-expression	SPP1
SMAD1	upregulates-expression	SPP1
SPDEF	upregulates-expression	KLK3
CTCF	downregulates-expression	MYC
BCL6	downregulates-expression	BCL6
HNF4A	downregulates-expression	CYP7A1
AR	upregulates-expression	PIAS1
NR5A1	upregulates-expression	INHA
CREM	upregulates-expression	APRT
STAT5B	upregulates-expression	CREBBP
STAT5B	upregulates-expression	STAT5B
STAT5B	upregulates-expression	TKT
RARA	upregulates-expression	RARB
RARB	upregulates-expression	RARA
RARB	upregulates-expression	RARB
RARB	upregulates-expression	ACTB
CEBPG	upregulates-expression	UCN
RELA	upregulates-expression	UCN
SP1	upregulates-expression	TNXB
CEBPB	upregulates-expression	PTGS2
NR3C1	downregulates-expression	PTGS2
TOX	upregulates-expression	OMP
SPI1	upregulates-expression	INS
SPI1	upregulates-expression	RPS15
PPARA	upregulates-expression	LPL
NRF1	upregulates-expression	EIF5B
NRF1	upregulates-expression	SLC25A5
NRF1	upregulates-expression	TNFRSF11A
NRF1	upregulates-expression	E2F1
TFE3	upregulates-expression	SERPINE1
SMAD4	upregulates-expression	MSX2
DDIT3	upregulates-expression	MAPK14
NEUROD1	upregulates-expression	INS
REST	downregulates-expression	GRIN1
NEUROD2	upregulates-expression	PKN1
PAX2	upregulates-expression	EN2
KLF13	upregulates-expression	TAGLN
GTF2IRD1	upregulates-expression	RB1
MAFB	upregulates-expression	MAFB
MYOD1	upregulates-expression	MAFB
MYBL2	upregulates-expression	LOX
SP1	upregulates-expression	CCL2
SP1	upregulates-expression	CXCL14
NR2F1	upregulates-expression	CD44
NR2F2	upregulates-expression	CD44
NR2F6	upregulates-expression	CD44
NR2C2	upregulates-expression	CD44
ELK3	upregulates-expression	CD44
AHR	upregulates-expression	RB1
