source	target	interaction	weight
TF_91	G_215	upregulates-expression	1.0
TF_91	G_767	upregulates-expression	1.0
TF_91	G_226	upregulates-expression	1.0
TF_91	G_886	upregulates-expression	1.0
TF_91	G_183	upregulates-expression	1.0
TF_91	G_426	upregulates-expression	1.0
TF_91	G_421	upregulates-expression	1.0
TF_91	G_729	upregulates-expression	1.0
TF_91	G_516	upregulates-expression	1.0
TF_91	G_390	upregulates-expression	1.0
TF_91	G_702	upregulates-expression	1.0
TF_91	G_964	upregulates-expression	1.0
TF_91	G_868	upregulates-expression	1.0
TF_91	G_908	upregulates-expression	1.0
TF_91	G_577	upregulates-expression	1.0
TF_91	G_607	upregulates-expression	1.0
TF_91	G_276	upregulates-expression	1.0
TF_91	G_260	upregulates-expression	1.0
TF_91	G_715	upregulates-expression	1.0
TF_91	G_726	downregulates-expression	1.0
TF_91	G_256	downregulates-expression	1.0
TF_91	G_315	downregulates-expression	1.0
TF_91	G_317	downregulates-expression	1.0
TF_91	G_495	downregulates-expression	1.0
TF_91	G_387	downregulates-expression	1.0
TF_91	G_250	downregulates-expression	1.0
TF_91	G_694	downregulates-expression	1.0
TF_91	G_22	downregulates-expression	1.0
TF_91	G_759	downregulates-expression	1.0
TF_91	G_819	downregulates-expression	1.0
TF_91	G_661	downregulates-expression	1.0
TF_91	G_918	downregulates-expression	1.0
TF_91	G_218	downregulates-expression	1.0
TF_91	G_928	downregulates-expression	1.0
TF_91	G_926	downregulates-expression	1.0
TF_91	G_58	downregulates-expression	1.0
TF_91	G_249	downregulates-expression	1.0
TF_91	G_957	downregulates-expression	1.0
TF_92	G_192	upregulates-expression	1.0
TF_92	G_349	upregulates-expression	1.0
TF_92	G_919	upregulates-expression	1.0
TF_92	G_486	upregulates-expression	1.0
TF_92	G_455	upregulates-expression	1.0
TF_92	G_745	upregulates-expression	1.0
TF_92	G_766	upregulates-expression	1.0
TF_92	G_443	upregulates-expression	1.0
TF_92	G_199	upregulates-expression	1.0
TF_92	G_360	upregulates-expression	1.0
TF_92	G_127	upregulates-expression	1.0
TF_92	G_219	upregulates-expression	1.0
TF_92	G_888	downregulates-expression	1.0
TF_92	G_81	downregulates-expression	1.0
TF_92	G_541	downregulates-expression	1.0
TF_92	G_308	downregulates-expression	1.0
TF_92	G_465	downregulates-expression	1.0
TF_92	G_195	downregulates-expression	1.0
TF_92	G_754	downregulates-expression	1.0
TF_92	G_727	downregulates-expression	1.0
TF_92	G_8	downregulates-expression	1.0
TF_92	G_556	downregulates-expression	1.0
TF_92	G_393	downregulates-expression	1.0
TF_92	G_664	downregulates-expression	1.0
TF_92	G_721	downregulates-expression	1.0
TF_92	G_834	downregulates-expression	1.0
TF_92	G_470	downregulates-expression	1.0
TF_93	G_709	upregulates-expression	1.0
TF_93	G_374	upregulates-expression	1.0
TF_93	G_125	upregulates-expression	1.0
TF_93	G_454	upregulates-expression	1.0
TF_93	G_313	upregulates-expression	1.0
TF_93	G_985	upregulates-expression	1.0
TF_93	G_247	upregulates-expression	1.0
TF_93	G_499	upregulates-expression	1.0
TF_93	G_874	upregulates-expression	1.0
TF_93	G_775	upregulates-expression	1.0
TF_93	G_577	upregulates-expression	1.0
TF_93	G_442	upregulates-expression	1.0
TF_93	G_215	downregulates-expression	1.0
TF_93	G_73	downregulates-expression	1.0
TF_93	G_900	downregulates-expression	1.0
TF_93	G_898	downregulates-expression	1.0
TF_93	G_38	downregulates-expression	1.0
TF_93	G_336	downregulates-expression	1.0
TF_93	G_878	downregulates-expression	1.0
TF_93	G_832	downregulates-expression	1.0
TF_93	G_856	downregulates-expression	1.0
TF_93	G_794	downregulates-expression	1.0
TF_93	G_305	downregulates-expression	1.0
TF_93	G_198	downregulates-expression	1.0
TF_93	G_821	downregulates-expression	1.0
TF_93	G_747	downregulates-expression	1.0
TF_93	G_934	downregulates-expression	1.0
TF_93	G_36	downregulates-expression	1.0
TF_93	G_883	downregulates-expression	1.0
TF_93	G_535	downregulates-expression	1.0
TF_93	G_94	downregulates-expression	1.0
TF_93	G_953	downregulates-expression	1.0
TF_94	G_136	upregulates-expression	1.0
TF_94	G_163	upregulates-expression	1.0
TF_94	G_360	upregulates-expression	1.0
TF_94	G_170	upregulates-expression	1.0
TF_94	G_423	upregulates-expression	1.0
TF_94	G_526	upregulates-expression	1.0
TF_94	G_676	upregulates-expression	1.0
TF_94	G_972	upregulates-expression	1.0
TF_94	G_398	upregulates-expression	1.0
TF_94	G_932	downregulates-expression	1.0
TF_94	G_673	downregulates-expression	1.0
TF_94	G_349	downregulates-expression	1.0
TF_94	G_615	downregulates-expression	1.0
TF_94	G_749	downregulates-expression	1.0
TF_94	G_409	downregulates-expression	1.0
TF_94	G_654	downregulates-expression	1.0
TF_94	G_311	downregulates-expression	1.0
TF_94	G_29	downregulates-expression	1.0
TF_94	G_772	downregulates-expression	1.0
TF_94	G_258	downregulates-expression	1.0
TF_94	G_861	downregulates-expression	1.0
TF_94	G_391	downregulates-expression	1.0
TF_94	G_116	downregulates-expression	1.0
TF_95	G_397	upregulates-expression	1.0
TF_95	G_361	upregulates-expression	1.0
TF_95	G_836	upregulates-expression	1.0
TF_95	G_806	upregulates-expression	1.0
TF_95	G_681	upregulates-expression	1.0
TF_95	G_286	upregulates-expression	1.0
TF_95	G_781	upregulates-expression	1.0
TF_95	G_319	upregulates-expression	1.0
TF_95	G_656	upregulates-expression	1.0
TF_95	G_941	upregulates-expression	1.0
TF_95	G_67	upregulates-expression	1.0
TF_95	G_726	upregulates-expression	1.0
TF_95	G_610	upregulates-expression	1.0
TF_95	G_22	upregulates-expression	1.0
TF_95	G_133	upregulates-expression	1.0
TF_95	G_9	upregulates-expression	1.0
TF_95	G_23	upregulates-expression	1.0
TF_95	G_985	upregulates-expression	1.0
TF_95	G_110	upregulates-expression	1.0
TF_95	G_527	downregulates-expression	1.0
TF_95	G_270	downregulates-expression	1.0
TF_95	G_152	downregulates-expression	1.0
TF_95	G_509	downregulates-expression	1.0
TF_95	G_403	downregulates-expression	1.0
TF_95	G_922	downregulates-expression	1.0
TF_95	G_242	downregulates-expression	1.0
TF_95	G_311	downregulates-expression	1.0
TF_95	G_655	downregulates-expression	1.0
TF_95	G_176	downregulates-expression	1.0
TF_95	G_753	downregulates-expression	1.0
TF_95	G_100	downregulates-expression	1.0
TF_95	G_59	downregulates-expression	1.0
TF_95	G_863	downregulates-expression	1.0
TF_95	G_123	downregulates-expression	1.0
TF_95	G_875	downregulates-expression	1.0
TF_95	G_980	downregulates-expression	1.0
TF_95	G_964	downregulates-expression	1.0
TF_95	G_420	downregulates-expression	1.0
TF_95	G_172	downregulates-expression	1.0
TF_95	G_998	downregulates-expression	1.0
TF_96	G_419	upregulates-expression	1.0
TF_96	G_121	upregulates-expression	1.0
TF_96	G_269	upregulates-expression	1.0
TF_96	G_241	upregulates-expression	1.0
TF_96	G_645	upregulates-expression	1.0
TF_96	G_751	upregulates-expression	1.0
TF_96	G_920	upregulates-expression	1.0
TF_96	G_712	upregulates-expression	1.0
TF_96	G_49	upregulates-expression	1.0
TF_96	G_315	upregulates-expression	1.0
TF_96	G_855	upregulates-expression	1.0
TF_96	G_312	downregulates-expression	1.0
TF_96	G_248	downregulates-expression	1.0
TF_96	G_610	downregulates-expression	1.0
TF_96	G_438	downregulates-expression	1.0
TF_96	G_345	downregulates-expression	1.0
TF_96	G_4	downregulates-expression	1.0
TF_96	G_502	downregulates-expression	1.0
TF_96	G_875	downregulates-expression	1.0
TF_96	G_337	downregulates-expression	1.0
TF_96	G_673	downregulates-expression	1.0
TF_96	G_952	downregulates-expression	1.0
TF_96	G_774	downregulates-expression	1.0
TF_96	G_937	downregulates-expression	1.0
TF_96	G_731	downregulates-expression	1.0
TF_96	G_523	downregulates-expression	1.0
TF_96	G_973	downregulates-expression	1.0
TF_96	G_150	downregulates-expression	1.0
TF_96	G_115	downregulates-expression	1.0
TF_97	G_777	upregulates-expression	1.0
TF_97	G_119	upregulates-expression	1.0
TF_97	G_417	upregulates-expression	1.0
TF_97	G_151	upregulates-expression	1.0
TF_97	G_937	upregulates-expression	1.0
TF_97	G_865	upregulates-expression	1.0
TF_97	G_954	upregulates-expression	1.0
TF_97	G_85	upregulates-expression	1.0
TF_97	G_961	upregulates-expression	1.0
TF_97	G_3	upregulates-expression	1.0
TF_97	G_84	upregulates-expression	1.0
TF_97	G_107	upregulates-expression	1.0
TF_97	G_575	upregulates-expression	1.0
TF_97	G_790	downregulates-expression	1.0
TF_97	G_216	downregulates-expression	1.0
TF_97	G_885	downregulates-expression	1.0
TF_97	G_125	downregulates-expression	1.0
TF_97	G_13	downregulates-expression	1.0
TF_97	G_124	downregulates-expression	1.0
TF_97	G_452	downregulates-expression	1.0
TF_97	G_57	downregulates-expression	1.0
TF_97	G_177	downregulates-expression	1.0
TF_97	G_468	downregulates-expression	1.0
TF_97	G_133	downregulates-expression	1.0
TF_97	G_759	downregulates-expression	1.0
TF_98	G_282	upregulates-expression	1.0
TF_98	G_526	upregulates-expression	1.0
TF_98	G_681	upregulates-expression	1.0
TF_98	G_862	upregulates-expression	1.0
TF_98	G_747	upregulates-expression	1.0
TF_98	G_995	upregulates-expression	1.0
TF_98	G_98	upregulates-expression	1.0
TF_98	G_910	upregulates-expression	1.0
TF_98	G_168	upregulates-expression	1.0
TF_98	G_231	upregulates-expression	1.0
TF_98	G_931	upregulates-expression	1.0
TF_98	G_900	upregulates-expression	1.0
TF_98	G_344	upregulates-expression	1.0
TF_98	G_460	upregulates-expression	1.0
TF_98	G_514	upregulates-expression	1.0
TF_98	G_621	upregulates-expression	1.0
TF_98	G_684	upregulates-expression	1.0
TF_98	G_160	upregulates-expression	1.0
TF_98	G_418	downregulates-expression	1.0
TF_98	G_655	downregulates-expression	1.0
TF_98	G_430	downregulates-expression	1.0
TF_98	G_437	downregulates-expression	1.0
TF_98	G_543	downregulates-expression	1.0
TF_98	G_901	downregulates-expression	1.0
TF_98	G_18	downregulates-expression	1.0
TF_98	G_518	downregulates-expression	1.0
TF_98	G_468	downregulates-expression	1.0
TF_98	G_243	downregulates-expression	1.0
TF_98	G_334	downregulates-expression	1.0
TF_98	G_835	downregulates-expression	1.0
TF_98	G_347	downregulates-expression	1.0
TF_98	G_521	downregulates-expression	1.0
TF_99	G_43	upregulates-expression	1.0
TF_99	G_292	upregulates-expression	1.0
TF_99	G_582	upregulates-expression	1.0
TF_99	G_499	upregulates-expression	1.0
TF_99	G_68	upregulates-expression	1.0
TF_99	G_393	upregulates-expression	1.0
TF_99	G_182	upregulates-expression	1.0
TF_99	G_505	upregulates-expression	1.0
TF_99	G_454	upregulates-expression	1.0
TF_99	G_32	upregulates-expression	1.0
TF_99	G_118	upregulates-expression	1.0
TF_99	G_97	upregulates-expression	1.0
TF_99	G_267	upregulates-expression	1.0
TF_99	G_372	upregulates-expression	1.0
TF_99	G_543	downregulates-expression	1.0
TF_99	G_599	downregulates-expression	1.0
TF_99	G_530	downregulates-expression	1.0
TF_99	G_727	downregulates-expression	1.0
TF_99	G_351	downregulates-expression	1.0
TF_99	G_50	downregulates-expression	1.0
TF_99	G_444	downregulates-expression	1.0
TF_99	G_695	downregulates-expression	1.0
TF_99	G_947	downregulates-expression	1.0
TF_99	G_13	downregulates-expression	1.0
TF_99	G_913	downregulates-expression	1.0
TF_99	G_145	downregulates-expression	1.0
TF_99	G_473	downregulates-expression	1.0
TF_99	G_9	downregulates-expression	1.0
TF_99	G_153	downregulates-expression	1.0
TF_99	G_407	downregulates-expression	1.0
TF_99	G_774	downregulates-expression	1.0
TF_99	G_580	downregulates-expression	1.0
TF_100	G_316	upregulates-expression	1.0
TF_100	G_398	upregulates-expression	1.0
TF_100	G_704	upregulates-expression	1.0
TF_100	G_755	upregulates-expression	1.0
TF_100	G_520	upregulates-expression	1.0
TF_100	G_761	upregulates-expression	1.0
TF_100	G_92	upregulates-expression	1.0
TF_100	G_692	upregulates-expression	1.0
TF_100	G_543	upregulates-expression	1.0
TF_100	G_154	upregulates-expression	1.0
TF_100	G_882	upregulates-expression	1.0
TF_100	G_587	upregulates-expression	1.0
TF_100	G_107	upregulates-expression	1.0
TF_100	G_630	upregulates-expression	1.0
TF_100	G_952	downregulates-expression	1.0
TF_100	G_804	downregulates-expression	1.0
TF_100	G_753	downregulates-expression	1.0
TF_100	G_189	downregulates-expression	1.0
TF_100	G_272	downregulates-expression	1.0
TF_100	G_328	downregulates-expression	1.0
TF_100	G_788	downregulates-expression	1.0
TF_100	G_466	downregulates-expression	1.0
TF_100	G_763	downregulates-expression	1.0
TF_100	G_861	downregulates-expression	1.0
TF_100	G_677	downregulates-expression	1.0
TF_100	G_585	downregulates-expression	1.0
TF_100	G_641	downregulates-expression	1.0
TF_100	G_671	downregulates-expression	1.0
